username,dateOfBirth,email,enabled,locked,staticUserId,totalProvisionEarned,employmentDate,totalTicketsSold
NX70B9F7OP,1980-09-07,HODZ4@kio.pl,0,0,1,1475,2022-10-26,145
660DIP689P,2016-05-14,1ZG3Z@wp.pl,0,0,1,7495,2018-01-21,803
X85GL9EDHJ,1956-12-23,RK06Z@gmail.com,0,0,1,7841,2018-04-28,746
CA1WK8DV69,2005-06-07,NCAVH@wp.pl,0,1,1,6944,2013-02-13,338
20QVICKIA2,1960-06-17,QEF6N@gmail.com,1,1,1,5514,2013-01-28,723
RDW91Y47L0,1974-03-20,ISWDP@kio.pl,1,1,1,2488,2016-08-16,607
VNO0W14VTT,1956-08-13,CGYAD@kio.pl,1,0,1,8245,2012-12-15,120
8B2UREFHSL,1959-11-17,EMC4U@kio.pl,0,1,1,1148,2018-02-09,348
7Z3MAUS90E,1992-06-25,79NXY@kio.pl,1,0,1,6910,2015-02-15,353
UARP04ACP3,2010-07-06,SZRQF@wp.pl,0,1,1,9866,2021-11-13,276
BF8GTDUUZ5,1999-01-23,M3CIF@gmail.com,1,0,1,3811,2022-01-24,869
I685BFHQEX,2017-08-21,DJDWD@kio.pl,0,1,1,5215,2014-09-18,972
DY7BEPNL38,1953-12-07,XFT46@kio.pl,1,1,1,6841,2015-09-17,456
4W7OR4LQEH,1981-02-17,G8ACP@kio.pl,1,0,1,4523,2021-09-13,703
8GHTHWVRNG,1962-07-28,P2GHZ@gmail.com,0,0,1,8162,2013-09-15,229
57HSPGI1LS,1985-12-20,X80JU@gmail.com,1,1,1,6447,2015-11-25,544
4KBGGTIFKA,1971-05-13,NULEF@wp.pl,0,1,1,6375,2015-03-24,324
O55VW2RFDE,1992-04-01,BBG39@kio.pl,0,1,1,9301,2019-12-15,871
JZ4D1KGHLV,2015-04-05,E124A@gmail.com,0,1,1,1773,2022-10-16,256
XLPR5L3XFA,1998-05-05,KSWPG@gmail.com,0,1,1,6534,2015-06-22,707
V3L053EWW8,1995-07-23,VFJIA@kio.pl,0,0,1,3006,2017-02-28,821
DVFTB5VZHR,2020-02-20,B8WHA@kio.pl,0,0,1,6035,2017-07-04,836
SKBPVTZ5S6,1965-06-09,1ZGER@gmail.com,0,0,1,4090,2011-04-24,741
ND0APD800A,2001-06-12,59YB1@kio.pl,0,1,1,1049,2019-04-20,190
HEZMDG2MZ6,2015-05-11,1BXGS@kio.pl,1,1,1,2090,2012-04-12,249
B41BNSJ6G8,1993-10-14,EZS2C@wp.pl,1,0,1,5238,2017-04-16,53
X3FSQFUZ57,2012-07-06,9VBJL@gmail.com,0,0,1,2985,2020-03-07,597
PDGW41VEP3,1982-03-26,UOZTF@wp.pl,1,0,1,9508,2015-11-21,606
8LHJHHP5L7,2015-04-01,3YPD6@gmail.com,0,0,1,6924,2020-03-26,424
KYHHSWWMBL,1986-01-15,5YJAG@wp.pl,0,0,1,9729,2022-09-17,26
OVYBPYQK1M,2006-01-02,MU2Q0@gmail.com,0,0,1,1772,2020-12-01,984
7E2U2L1YL3,1956-08-16,AJESW@gmail.com,0,0,1,4032,2020-11-16,361
G39BJC5T57,1956-10-03,LD57I@wp.pl,1,0,1,6264,2019-12-10,96
EAPXYE3NQD,1980-10-11,KSUK8@kio.pl,0,0,1,6920,2015-10-22,541
S1PRH74XF7,1989-12-11,UI02B@wp.pl,1,1,1,7695,2016-04-22,954
VF2BWTVZKN,1959-01-25,NVA0H@gmail.com,0,1,1,7492,2010-09-17,112
2T085T9UJ2,1960-06-03,M2HVW@gmail.com,0,1,1,9593,2015-02-18,540
SU1G7033FW,1975-12-07,IANRT@wp.pl,0,1,1,4709,2019-03-02,156
79MOYOMF71,1976-04-17,94JXB@kio.pl,0,1,1,4620,2014-07-12,111
F4Y2A6AKNZ,1951-04-01,BF57I@kio.pl,0,0,1,6700,2010-04-11,915
AN3TFNMK3J,1975-09-19,IKOW8@kio.pl,1,0,1,4199,2011-09-25,41
UQOI9M8N3S,1954-06-12,2ADO1@wp.pl,1,1,1,7641,2016-06-05,927
UPBC1TI1H6,2016-10-14,M5P4I@kio.pl,0,0,1,8641,2012-01-28,710
7WT0ZCBCUU,1952-12-07,O7T3O@gmail.com,0,0,1,4794,2019-07-15,993
W63E9EJXRN,1994-03-27,6047I@gmail.com,0,0,1,2607,2016-01-13,939
O8JOQYC5SY,1973-02-28,2IGO0@gmail.com,0,0,1,8642,2018-01-28,149
UASXZ9MTV4,2005-03-11,ETKYN@wp.pl,0,1,1,8534,2017-09-02,329
VNL13QMACH,1971-02-01,A0IQ0@wp.pl,1,1,1,7127,2021-10-17,847
7O2IXVM6GB,1981-11-25,OOJCD@kio.pl,0,0,1,7141,2016-01-06,103
DE4TIEBRGO,2006-12-02,280OS@wp.pl,0,1,1,1226,2022-11-22,483
C7BU7XIVRI,1950-11-20,Q6XPU@kio.pl,0,0,1,5101,2010-04-13,119
4BRCF5KX53,1990-03-19,7GCZO@kio.pl,0,1,1,5305,2018-07-02,955
CKBL48KDNC,1954-11-01,04939@gmail.com,1,1,1,9635,2012-01-22,277
2OM6BOWJRC,1983-12-01,J363U@kio.pl,1,1,1,6108,2011-07-27,103
K4SFYA8DIQ,2017-10-01,IUSSR@gmail.com,1,1,1,5481,2019-06-14,478
PGI1XVQ7IG,2003-05-08,K05BK@gmail.com,0,0,1,7531,2014-12-15,494
6XWEGBKVVN,2006-12-03,OFAYD@wp.pl,1,0,1,7025,2022-01-03,202
0BDMVHT6ZW,1960-11-28,2RK7W@kio.pl,1,1,1,1319,2012-03-22,67
ALPZ5ODFH7,1997-02-22,YSYRB@gmail.com,1,1,1,4799,2012-05-08,658
V6D5RL28MB,1968-06-19,FLILP@wp.pl,1,1,1,9624,2016-01-24,502
3IBFW37YEW,1955-04-10,DPMK7@gmail.com,0,1,1,2040,2010-10-14,836
1Y69TSESEY,1961-12-08,ZQ6HT@gmail.com,1,0,1,9947,2020-12-04,920
Z368SKFLIB,2013-05-16,VZPDQ@wp.pl,0,0,1,9345,2022-01-12,220
PR47EP0GA1,1951-03-02,U3DF2@gmail.com,1,1,1,7113,2014-02-19,344
LJBX8ZRAXS,2022-11-05,I17UP@wp.pl,0,1,1,5279,2019-11-07,299
G76ZS695IZ,2001-06-23,6V1EG@gmail.com,0,1,1,1853,2014-12-17,849
T6Q4FP0LFM,1975-10-06,1Y2G0@kio.pl,1,1,1,8735,2016-09-20,132
SXA73SVICZ,1966-06-16,OLPPU@gmail.com,1,0,1,1969,2010-05-25,998
VS80Y2H5SJ,1969-07-08,P6I98@wp.pl,1,0,1,6086,2018-03-05,505
7REQVYOBI8,1963-01-13,I9P87@gmail.com,0,1,1,2221,2014-04-15,521
3JJDDPKO9Z,1998-02-23,5LIVR@kio.pl,0,1,1,1134,2016-09-02,192
Q6SXI4KK0H,2003-03-16,343J3@wp.pl,0,0,1,5490,2022-07-20,129
UFCXGL1D6X,1960-05-26,T0T5X@gmail.com,0,0,1,2698,2010-05-13,811
DF61NWQVIG,2015-03-08,10D0K@kio.pl,1,1,1,1014,2017-08-19,574
WPA278CRMQ,1988-03-08,69QWL@kio.pl,1,0,1,9051,2019-05-24,185
UFKQH9NNZ0,2007-04-26,FQ46L@wp.pl,1,1,1,1456,2018-07-09,604
K15I39VMLR,2012-11-26,BDQMU@gmail.com,0,1,1,9217,2012-12-12,547
6O105IJR90,1999-12-04,TSIOL@gmail.com,1,0,1,9017,2013-06-11,835
92EP8UOGBI,1978-06-04,Y7VZV@kio.pl,1,1,1,4676,2022-07-11,151
TQS5UW97AK,2016-10-15,60XHB@gmail.com,0,0,1,3229,2020-11-03,386
S52UELTIUK,1963-04-13,FWKQJ@kio.pl,1,0,1,8469,2010-01-10,925
8R367X5V4B,1976-04-01,CPHP7@kio.pl,0,1,1,6372,2014-05-24,586
BQ3A1A556A,1989-07-12,TF5A3@wp.pl,1,1,1,1877,2016-11-22,98
ZXDWNDUHT9,1965-02-20,BEIC5@gmail.com,1,1,1,2192,2016-07-18,94
YXIGWASO06,1966-03-18,5L5GA@gmail.com,0,1,1,6409,2012-05-13,902
WTBUN22ZV5,1985-07-12,0T93E@wp.pl,1,0,1,5279,2017-06-16,151
ZQT3DR1H16,1956-04-18,SRCGR@gmail.com,0,1,1,2692,2010-01-07,544
HROYYQ6DUZ,1963-01-17,2WRS9@kio.pl,0,0,1,3996,2014-07-18,796
VIC2EH8N38,2011-04-09,E5D65@gmail.com,1,1,1,2307,2016-12-16,66
9HKLBKIXKR,1989-09-04,P569Q@gmail.com,0,0,1,7102,2020-03-02,591
5V53N10LPM,1962-08-04,51Z24@gmail.com,1,0,1,2711,2021-06-04,35
3H73W6VS1A,1973-12-01,TQO68@wp.pl,0,1,1,4578,2011-06-03,419
ZQYW4XO2MF,1969-05-25,NHI3O@kio.pl,1,1,1,8708,2022-12-10,740
IXGY9CZ5ZA,1986-08-12,KXCVM@wp.pl,1,1,1,7888,2013-11-26,716
JDERNIXPGO,1973-12-10,ZADXR@wp.pl,1,0,1,4258,2011-10-20,576
B30AQ4TRO4,1951-09-14,EAEHX@kio.pl,1,1,1,7678,2012-09-08,926
QG7ED13W0Q,1981-12-15,A56R1@wp.pl,0,0,1,8605,2014-05-06,957
8NL88J55JX,2017-03-27,NPJGM@kio.pl,0,1,1,2619,2019-08-02,927
SDEUMZCHAL,1984-04-25,KD3TB@gmail.com,0,1,1,8719,2010-06-17,938
7NKXSHT86K,1977-05-02,3N0VC@gmail.com,1,0,1,8761,2021-01-21,284
PBK6UWIIB3,1976-03-02,DVCN6@gmail.com,1,1,1,9398,2016-08-13,507
5CIDK9UYYN,1999-05-19,QT5B2@gmail.com,0,0,1,8753,2010-10-18,913
901XMZX5G5,1961-02-15,MHLUK@gmail.com,1,0,1,8614,2017-02-04,37
OSCBTWV11I,2019-08-05,BBHVB@wp.pl,1,0,1,5620,2017-08-03,471
TN79ZUJTNV,2013-05-22,D83EF@kio.pl,0,1,1,3392,2019-09-17,339
4SZWT3CW8I,2004-03-28,CT4I9@wp.pl,0,0,1,1857,2021-12-09,542
EZ0UB7ZOB5,2012-04-17,O2YAG@kio.pl,0,0,1,6409,2015-10-01,592
CVWU3F9Z4Y,1964-04-28,EZ8F5@kio.pl,0,1,1,2241,2014-12-17,927
8Z84LUVSKF,2017-01-16,RZPRS@wp.pl,0,1,1,1379,2018-08-23,733
GEI1D8MUVX,1983-07-02,55K9C@gmail.com,1,1,1,7830,2021-05-27,166
B96A3BSC2R,1961-12-21,XUKQG@gmail.com,1,1,1,5015,2010-11-20,159
49WS91VPPP,1953-08-09,FWD3H@wp.pl,1,1,1,8475,2015-09-15,739
K2PBTWNGQU,2016-05-05,YPQI1@gmail.com,1,0,1,3147,2011-05-20,169
OHYS3KVXG5,1981-08-17,NJOPM@wp.pl,1,1,1,2854,2014-02-27,556
A52GV6RJS8,1972-04-14,VKHYD@wp.pl,1,0,1,7639,2013-09-20,582
T7OD32SMYT,1993-05-08,3R6ZY@gmail.com,0,0,1,6012,2011-12-16,973
11P8ZIPNW4,1991-05-04,XQ43S@wp.pl,1,1,1,2822,2021-01-26,439
49157XFG1J,1960-01-24,350MD@wp.pl,0,1,1,5872,2016-09-27,318
DAKTYLAW01,1999-01-19,8JXQA@wp.pl,0,0,1,8770,2011-11-20,124
59VWGWS88F,2008-12-26,SPK7J@kio.pl,0,0,1,1188,2020-02-19,128
