creationDate,confirmationDate,expirationDate,token,userId,staticEmailConfirmationTokenId
2019-02-03,2016-11-18,2010-06-07,QLO2J2PFDHN5PFSWZSXPFRSEV07LOZG7,1289,1
2019-07-01,2017-05-17,2010-04-03,I0L56QDLXJ4X6LVZUTIITROSQFPOTITB,1742,1
2016-08-18,2017-02-19,2015-04-04,PLIPFRB5DDGOIPY6C4E8YI4BIZDKPS0L,1857,1
2022-11-26,2017-05-25,2021-03-27,TI4MUKYCYV7YGZ2ZSG3K2TKADYYPBODU,1296,1
2019-01-17,2019-11-24,2010-08-07,59JXBBJNEIUKS2R2CJAUUX953DEPPI1H,1007,1
2015-05-17,2022-08-01,2022-12-16,TL9EO4PPXJLVCDXOH5UCCNPE0LHW9584,296,1
2021-03-17,2016-06-09,2020-01-14,MYAZQTN4WYEUC84V1WNABSUHUZ5GM5UK,1364,1
2020-02-19,2020-02-18,2012-08-02,Y1KVLBVJG8KK591CYG7N4D7M43LLUAEC,1040,1
2010-05-10,2016-08-24,2016-02-26,MLTQC8LX3BWW54GURE4WWATRDG9ZKFAH,788,1
2014-03-27,2020-07-12,2012-10-13,05D1R4TKRO9N8MTXT3A2UJE0LAT28LOC,1281,1
2021-09-01,2014-12-10,2017-12-09,B2ZB4NU4F65VX3718EZUTIN3FEMNXUAG,23,1
2018-08-02,2022-04-19,2017-02-09,WPRGX8QJAWQDNY74YX7HGOQ84F9XU3YY,1899,1
2020-03-10,2018-08-15,2019-09-17,6XYXJT5NCOTP5HQ0736LGMG1GSMZKK7T,1648,1
2021-10-11,2011-04-26,2016-04-02,EEIL27LINK5VT4OIFGWM226MQAPX2V9V,1490,1
2015-02-01,2018-07-16,2018-07-06,N0DG2EC8QMO50K9AQ53ET58BK3TF9T10,258,1
2010-12-24,2010-12-25,2013-11-26,A6T9SDEWK0ELA7V07GA61T12UX3XRPOW,818,1
2018-09-24,2018-07-13,2015-12-22,3RNLR4SV4ITYA8ELFA3G0X1F82XVUWJ8,418,1
2014-08-17,2011-09-17,2010-07-07,CGA8WX8HSEJRZJ4NCF40EJFP7A7IMW07,1795,1
2011-06-13,2018-06-21,2012-09-16,8I91G6LOUDZESDIC6DDGFCHM8WNID4J3,1484,1
2018-04-28,2015-08-04,2015-05-26,8R4V1LWEARQJCGL01SQ29AMZBKEAM302,1886,1
2016-08-11,2015-02-04,2013-10-13,1OBQVX7AKIVLWL32OU0WR8Z6MP8Q58LP,246,1
2014-04-08,2015-09-10,2020-10-09,ZEUF4E044RGBTC6QNG0FXX501L7CV858,1730,1
2010-01-20,2022-11-14,2018-04-02,8P45VH2K6M90SM05VE7CADTBKWXAJ5C4,476,1
2011-11-20,2016-09-21,2012-08-14,Z04XIR069BMG6XWFC1VP2X0GYE02SCQ6,753,1
2018-12-26,2018-04-25,2014-12-08,9OC8B39APSGPKHFGCP5KTOILJJCCI7X8,1874,1
2016-04-12,2014-12-20,2011-04-14,SKVRB3QXIL8SFTDBO5E5W0V4OH0IW5NN,1291,1
2010-03-03,2019-02-24,2010-02-18,2VRXW0ZNNJC1069DRZQN6XNGLIY7FKOA,1228,1
2010-04-16,2013-11-04,2014-04-18,K4HMAGQD6QT821JQKEA503420428PJNO,1795,1
2019-08-06,2016-06-02,2014-10-24,N8MY0Z657VCFS9DE068EFWJKRNGI0AU6,227,1
2013-01-16,2020-08-21,2017-03-04,Y78Q7PWT9Y7I8QB7P04F5N4CGK6XCZXY,1659,1
2018-02-11,2016-03-24,2011-10-28,7PBJ57HAJAI4LARTE968DDNX22YVFK1J,289,1
2016-04-21,2012-07-15,2012-06-13,WL4G8BZS456V08986FV951CV2ITIHYPE,569,1
2019-06-24,2022-09-02,2017-02-12,QKXQ8N1KE9XVA248VOBFJT27RL1CI7MY,512,1
2013-10-20,2015-04-19,2012-03-23,36FY1366W4AF5S8GPTA1O39AP0IDDJNZ,1459,1
2010-02-17,2013-12-26,2016-09-12,2IP6DTXPWZG7JF2GFO0EEY7AEXHN62DM,1212,1
2015-07-27,2017-10-09,2016-03-01,SWREHE9RJGJMQF34GOUQJNWOC0271LGJ,1389,1
2014-02-18,2018-09-28,2010-08-07,88T70UCRR236FW9SVWTWEGKEAPY42MYG,220,1
2012-11-24,2012-12-10,2012-12-04,9JPRDYCFJHCMZ8U725T67HSUURD7H5IO,636,1
2021-03-20,2017-07-08,2018-11-28,JBTA8WLHELEAESM6JXK76ZOF9RUWKXQE,1642,1
2012-10-06,2022-01-26,2021-02-04,EH1CF2EX2CVY6JSEIEKXAVPYOG70Z9V1,117,1
2013-04-22,2011-02-23,2022-01-10,C6G0FGFCQ5P0EX56UGML9B8GNY8KVJA5,1725,1
2021-05-13,2019-05-24,2015-05-26,79LFXGR5P3ACX3Z4JXBBXZG9OYOYZURT,1824,1
2016-06-25,2016-04-07,2013-09-01,ABHTGS9LTQUI4AZVMFI68ZENR19TY0CW,588,1
2012-10-15,2022-06-02,2017-07-08,FLT6IFEH1S7F1N4S1TFB84RIMUP22NOT,1593,1
2018-04-27,2019-03-03,2010-05-09,AXB90B6ZVY5BESJ3RSCSGOJTCP0250SR,1071,1
2011-03-26,2010-08-04,2015-09-22,NQGHPQCBYZZ4CCCME2WDE04XYNAH2TM4,208,1
2019-04-13,2018-08-17,2022-05-23,7FIFEIEBAV4DM0YOIJPWFUZA1KZ7T923,1355,1
2012-05-17,2015-06-05,2021-01-03,A2EC67PKXP74T6OK0CA01ISV9C3J8MUV,1127,1
2013-09-05,2017-06-11,2019-05-07,54Q86LSJSBO8N9XWTZ0PZT230SXXWQDM,1139,1
2016-07-03,2016-04-11,2021-10-12,T71B0B4W9TO4LRPIRB4979A84M91VJOI,415,1
2020-11-16,2012-12-13,2022-06-11,N54976Q86U8ASSRJ8XZF0P76R24HBQL2,1085,1
2016-06-28,2017-04-10,2020-06-01,9VJ12D8XFLN63TXRBOJM2R7710IZS4ZO,1032,1
2020-04-10,2015-02-26,2012-12-20,UR2QMJ3R3SY0WUU5CZ2JQQSFJBWEWVTR,1476,1
2017-06-01,2012-04-21,2021-08-01,TUTVQERU89RB2UYX3IBREV3U21XS4SNG,595,1
2015-08-17,2018-05-17,2021-07-07,DU5LCM3QBUFHTQPRCQUW9SSA1TPB2C23,233,1
2012-12-09,2010-02-13,2022-12-25,A49YEN6VZW26UAPLAUAHF2JE4LCAJ0NQ,677,1
2020-09-16,2022-11-09,2015-01-14,RWQ7K0LBS30QUG0R8RQ7B6KXNLAAMN1E,1669,1
2016-01-14,2021-06-04,2021-06-14,NY05CG33843MQUXBCSZPIM2AWYXOFSWP,1706,1
2012-05-28,2018-03-18,2013-12-19,N9V6BWWUODP2ZQ32KJWYADBGX7PXPRAR,1650,1
2021-07-16,2019-11-25,2017-09-21,K004ASEAOT7UOB7BARE5VL63BW4DGVR2,1532,1
2010-06-01,2017-05-14,2022-06-12,NH0WILC8VKG870IYI2PN524WCSEC8L59,475,1
2020-05-22,2013-12-10,2021-12-19,BH6FXWUFQEYG36TICM5E46B1RYXSOC4O,222,1
2014-02-28,2012-06-27,2010-10-18,3FYTVBGASVWTD5C4Y44VUANO6179NJ47,1443,1
2016-01-08,2012-03-10,2014-04-21,SHEJX336FLOWNCPMJD6VQMV63VNK2Q7P,1297,1
2017-02-09,2014-08-15,2012-04-28,0Y5P7Y36VKAXDEGT7EWJPQWOSY5RN1E1,1742,1
2010-05-25,2013-10-05,2017-02-19,X48IGP6G5CZ2XJFT76NUFH710ZGF2EG5,1884,1
2018-02-12,2014-10-20,2015-02-26,D9FB2DD3VKXCYWC5INWWQTSGT6SODRL4,834,1
2020-05-23,2020-02-10,2014-06-14,FCGWOU63X6R0QPOEDY8873V5AMXPD6NX,1815,1
2012-09-05,2013-10-06,2013-08-16,8420B20SN034YKUR0YP8I3JEUPONWTRD,1734,1
2011-08-25,2018-06-25,2013-04-08,0AI8TKPOI2UVXTZLSCUM2A7Q76K2NOLQ,1542,1
2015-10-15,2011-09-14,2019-12-10,Q800MXTXEX4EMQ2VA9PHK62S2EVHWZTI,1134,1
2012-02-22,2010-05-20,2019-11-06,VNY6C9NKVHY7ZOEGX9KODN4F8739YWCK,1583,1
2012-02-15,2015-07-08,2020-04-28,TXELOPPUA76JVSO03YQW9ACEFHU3VBOC,625,1
2020-01-28,2011-10-16,2012-07-14,JU7ZI8ETOVJXD01G02W1I3EO435UOEBY,593,1
2022-03-03,2018-08-17,2022-04-13,B5ULTXVHH3VP4PRK411PB8LYBJRAZ9SB,1560,1
2013-10-09,2017-05-17,2018-10-15,IE0OR5BKSBK0MG5GGDK2Y43J3AJYJ0UI,469,1
2018-04-11,2018-05-21,2013-01-16,QDFCGB2S3OBF5EHZODHACNWVWEA97WZX,629,1
2013-11-05,2013-04-07,2021-06-04,PJZCHAHFMR2893GZ5QDARSVRL80XL8LI,1287,1
2022-01-01,2018-04-03,2012-03-06,OZZLU49OT5J5W9CMMV212WECPZO4VY6C,652,1
2010-03-07,2010-08-13,2016-11-10,8H9NGCH86S362IRW9THNJVIDS06O8SGO,123,1
2020-03-26,2013-10-06,2017-10-27,P98AYDHAFQZ01SHI2T39BOF91IGN0HFO,1017,1
2012-07-21,2021-12-11,2020-07-25,FTLFRX2DA5Y5XBKCHU6GJSQ86Q4JQ7MG,855,1
2012-03-11,2013-05-02,2018-11-10,FD0AIMRZVUEFLFRRYPZ3NCIE5NRZPBCL,399,1
2011-03-28,2020-11-04,2012-09-01,VH85F0FB2JVWT580KAO049OQDL8ZYSFU,963,1
2021-01-03,2021-05-18,2013-06-27,2FQFUG6G3HCREAUF7ZSCGJDT69IALG7P,775,1
2015-03-15,2015-01-09,2017-01-14,J8S5EJVG9O85DPQGATQ8ZJ39B2GGRWWW,1865,1
2020-02-20,2019-01-15,2021-03-15,YHM0QD8NTOOIJWJ5MJF01I0VJHYVKWKH,1340,1
2014-09-04,2017-11-20,2017-09-07,JX0H2VNBMSTHRRZZETQ3EDE2U0YSQ95G,709,1
2015-05-19,2010-12-07,2013-01-25,99BIEMHJ6RQZCKUR3HT89CNUKXDDYX6H,132,1
2018-10-17,2019-08-01,2021-07-14,4X702247QKC5GH1TB1DNKSTL75I9X8XE,1824,1
2019-09-28,2020-04-11,2012-10-02,XAJ686VCL303K4BT2CO1N4A6VZO8WWE4,1405,1
2019-01-08,2020-08-05,2018-06-12,5J93RK5PZ16F0HD8OFQ0MOA3ZF7EVVLO,1743,1
2019-02-12,2021-11-02,2014-07-10,QU3QM3GG1LFO166IX2IWYNSNQ38L18FY,689,1
2014-03-16,2019-03-03,2021-07-07,9D44RHBG0SSRMT3URZNIUP7RYOOT79Q8,406,1
2010-09-26,2021-12-02,2014-07-18,XQH4BYM657TOTSV6YZNQPVF5SIFOIISF,248,1
2010-03-22,2022-06-02,2013-01-03,NCPLO3CF20JB7AQE1QFWXBFLIYCZ0HGB,1754,1
2022-06-24,2020-02-13,2022-02-09,KA60XIKWMGAS4438JMPPRM78BOQVOT4Y,227,1
2020-06-10,2020-02-20,2016-05-08,I02C6MNBHEJKS3ZX33HU866JIMSEA5L4,801,1
2014-04-07,2020-09-07,2012-08-09,63GYX8WA3ZH8JUTBEN9DPHJJVNQOMCH0,1291,1
2011-08-10,2022-05-18,2021-02-26,CCC4GCBUYCEVFI83WO6P7LWMH40U38Y9,922,1
2018-06-15,2015-10-15,2019-11-26,Y8MWYGXEQL5LSP3FR1L4LHWZ75D8DVSR,243,1
2019-10-19,2016-07-10,2015-07-26,VUKTFN7ZAOND38W9GEBYDEXR0Q9Y7MFG,1954,1
2015-01-05,2012-06-22,2020-12-13,UDTCJDHX6L15EN52C7KYQDLMEAZIKARH,1175,1
2013-12-10,2018-09-26,2020-05-27,VYNJ49VTVSGPROGFP66OZ8V3UXB6OQ5H,416,1
2014-05-03,2013-04-04,2019-10-20,QWO0TF26XLWOT1N3ZD26LBDR3CQ451VM,199,1
2014-03-27,2017-10-15,2020-10-12,A8QHGMOI7V1IJ9Q6YH0VAOK6O59JQ0CG,990,1
2015-10-20,2013-04-17,2010-02-12,XG91ELFRTLYAYEM94JDNYF2WO8EX7LXF,40,1
2012-01-24,2011-10-05,2020-05-15,PGEL91R1XW5VVYGI2EYOHL1JFYALW16K,503,1
2012-09-27,2011-11-13,2016-08-15,SZ0Y15O93HOGKFHRUUG2N9AMJYGUI66V,1614,1
2014-11-15,2016-12-12,2013-07-28,BRCCU0XLM5YCHSMY75BJ6CASJ6JHZ8PR,1886,1
2017-07-09,2022-08-04,2011-02-09,LPVT8QBZM1PEWDYOIUVQ0BGJ2YKJO3C7,1967,1
2014-12-25,2018-05-01,2021-10-11,XIOAWRTY9B7OK2ULO19ZJFBTUXPXB2QK,862,1
2019-05-16,2020-08-23,2010-01-07,7VM05QW1GYV550661YJJZZGAYTJP1HD3,406,1
2010-09-15,2015-02-10,2015-03-25,3MLLBRI9YU16PS9Z5363D6JNFJRWA5WP,1540,1
2012-06-04,2011-08-03,2014-03-10,0813RV9J2P5SOM26ZTAG4SUMZL03DC0C,852,1
2011-02-22,2018-08-25,2021-04-22,95M9AE06SO7N1S9DEXZCU8CQBXOIZL7K,1984,1
2018-01-20,2012-05-16,2014-02-11,6VRPRY5QEZ6KU9CIVJFEEKMBNUQKIEH5,705,1
2020-11-05,2020-03-06,2018-10-01,Z6BQUA6OU4WHEMF5HYA5E2D8LVYPCT3O,462,1
2020-02-02,2017-05-01,2014-01-09,OBYQ6NW1PQ185JW3EYKWFO23VD53LVJQ,1906,1
2020-11-24,2019-07-20,2015-01-22,8HD3WMPQOAA7Y48ZPNG06DTJYNS0MBP5,1346,1
2011-06-15,2017-08-07,2016-09-24,KVO7F6NU0PBHBB7KQR1WPG5OS4U2ANFV,845,1
2020-08-14,2016-06-28,2013-06-22,ORB5FQT6EMBDM360JLS0NBZJZUG2I5KL,351,1
2016-03-06,2015-12-06,2012-05-16,EJUK0C238PS14I7MOOIKYB25J9AO3HSU,1206,1
2017-03-03,2014-12-19,2017-02-14,49SIT6P74G2CEC72189BZDGFDU2TQJY6,886,1
2022-11-09,2020-08-13,2016-02-20,J3ETC007WLH9FBIW2HT3DHM6UIT7CZ3N,1912,1
2010-06-11,2018-12-11,2018-11-05,DWIJNW3SZ4TRYEVAORSDCE3HX5NTJLOA,233,1
2011-06-04,2011-03-08,2017-03-14,J4HP32UR2FVGWYTIUVHZ7WSZCSE0SP37,131,1
2022-04-22,2010-02-02,2018-05-11,BKLVFCEZCPUK5MQPIV77A9R06L3HLJY2,1957,1
2016-09-24,2011-06-25,2011-10-17,SSZXPZYY23J0C4YSM6I4AG437QMUH1O0,85,1
2015-05-21,2019-08-06,2014-02-23,RB0UMGEHT8O5YMUC5XX8MKJSXV10UG4G,820,1
2019-06-20,2020-03-27,2022-02-12,0ADE926MI1IQ5BHXS3TJJMYG5VL8T1I4,1013,1
2017-07-04,2011-11-27,2020-08-02,ZCVM8UR61AXQH3GYTOOC9B227F30ASFU,1724,1
2012-12-22,2010-11-08,2010-03-16,9GC8F3GRJVUAKYSY3N1QF888URHULRR4,1571,1
2016-09-15,2019-08-07,2012-08-01,109NRXBK6CZ37DLZMW6VWGZPB6BKJ0KO,530,1
2022-05-01,2013-09-19,2016-08-02,MKX0YPXPMG202B7VOH69ULKFKAFBFRMH,793,1
2012-12-01,2015-09-09,2012-09-06,J1GUO3DH9XL4NREV591T52541JER94WP,1544,1
2016-11-14,2010-07-24,2011-02-05,CPBJBHNCVQ89LOCBG3Q6CCIS7IG0ZQI8,483,1
2014-11-06,2021-11-15,2020-03-13,MTYXAAV189YDEZ2SV0STJETNN25T9KS1,425,1
2010-11-09,2015-11-07,2021-10-08,AG2J69K5OM7VLVA4MB3O2ZIHNWZ4Q4XS,1785,1
2022-09-18,2019-10-12,2017-12-14,XAF2IWF3SC35TDN41F73KUJD46LIN757,11,1
2022-05-12,2011-09-03,2016-03-01,FSL2PDM8X3WF9N8B7SIXCQ2JGTWKZTZW,444,1
2017-01-12,2013-04-09,2020-03-07,CWH22IH8JEWHVM4HQHXSU1SPSDPTPRJ6,1351,1
2021-07-28,2012-08-04,2020-08-01,VEINTJZGR9PQ2DDVKD73RZU6YSAAV52H,987,1
2010-11-19,2013-01-13,2011-04-25,0MJF4NSICXV0CIWTAZCS6H7HDDL88DH4,450,1
2010-09-18,2015-03-07,2015-02-22,MP4I0L6QPNDINGR54SJUFJHS3UURIQG1,1446,1
2011-11-25,2015-12-25,2017-12-26,JQH7L4WP59HG8KZZDCNP1IJ1IC9PF1R4,916,1
2018-04-22,2020-09-28,2010-10-20,RZTM5RDS8EMWEQA0SE05UAHJIY77XLEW,1304,1
2013-03-21,2011-03-10,2019-07-01,XAQPO891U3KTAYUZT77XHA6U8D528C36,555,1
2015-05-10,2012-12-05,2021-08-10,WR99S8LMVU6C8GFB04IBH2CEMIFARFH9,1063,1
2012-05-23,2014-03-03,2015-06-13,JL5BNO7EE5UC716O67WIEHXT8ZGUIYRB,1203,1
2022-11-25,2013-08-05,2012-04-15,14QYNBVAV3A3Y35CWIYCCI0PSI96I97X,1002,1
2012-10-02,2010-01-09,2022-01-21,ME2GE873TEQKFUXZ86JXU4VDUSIYXHL3,772,1
2015-06-03,2021-01-21,2019-05-21,8L0LYYC3UNF9N1HLRWQWE40M6YAIAS8D,492,1
2021-07-05,2017-02-16,2021-01-10,PN3JZ1JD9NQRSLFX174Q5Q11S5U5VG7K,795,1
2017-01-21,2011-11-14,2016-05-18,ZUOTGI87PN6ZZD5XH25B155ML1ZED673,1185,1
2020-08-07,2016-03-07,2022-01-07,GOWOXIEH3IZHM6CKJ2D1I1RVOVO30ZZI,349,1
2011-06-11,2013-06-03,2021-07-14,B1FENAD5UVB9FO10C60MQEM3HKM0OIHE,1437,1
2010-07-06,2012-07-19,2022-01-27,1ZXQWILAO235QKKNHNY8MSPJMZ1Q12VO,1745,1
2014-12-25,2019-01-12,2013-06-14,XP1W1NA80F8AWG4P34EST0LLC7KLNBN4,836,1
2014-01-05,2018-11-14,2014-07-20,O66JD4K11GEUVVKQSK6R46VYFQAMELVU,512,1
2013-03-24,2014-10-11,2017-11-19,MQCSOAMRN0B2Q6JX0LNZMSDK8AVPEG64,1026,1
2021-08-01,2020-12-17,2018-07-27,J4N88J2N3J55O3KOLRNJGPXRPYNSI1DF,1125,1
2015-12-13,2018-05-03,2013-01-22,C89338NMUH0U5L3ZWU4EPRTN9GYU71DE,1263,1
2014-09-10,2019-02-22,2020-07-05,TK880DSYH5ET7O54K5OJOA1TBRARUDRF,1390,1
2017-08-07,2022-12-08,2012-11-14,CXID5X1MBTLVVLDTE137G14FY8CS935I,378,1
2012-06-04,2019-02-22,2018-01-11,0HJMMWIZZYFSMIJ4S206F64GNV8EML8W,1023,1
2022-03-22,2022-11-20,2018-09-19,EQLBPHLIEPO88HJ64IFS6O3XRWIXST2J,1475,1
2015-06-12,2013-05-24,2016-09-05,E5ZR9LB2YLCLMD84J1NHY004F5RNEKW9,1755,1
2012-02-17,2018-11-11,2013-12-03,7UNA001DWRB3V7QXUBKXBJ9O9804BL0R,777,1
2020-02-25,2012-03-12,2010-01-01,QX2FGNX73ODSP9M5REQTFBOOETO0R51H,333,1
2016-11-14,2022-02-02,2019-03-05,IEKP48PUB66EPB1HT56TVO6BINHSSI52,861,1
2020-04-24,2012-08-26,2012-04-03,RSVD2QOG215EK2RJLS68FCX1B4L8OXQ9,1958,1
2013-04-16,2019-11-05,2013-04-09,9D938ELXD21RKR7XGR48124PAD8P9MAE,1690,1
2013-07-26,2012-03-13,2016-02-27,HAI2ULRN8PU1UOSV0R5PM9KBHYSCBPCE,1486,1
2011-08-23,2019-09-26,2021-07-05,NB534BDJ8EHF7HOQWJVEOMMX38LSLSVM,1020,1
2016-10-11,2011-07-23,2021-06-06,GNJWFJ7K5DXQ0O9YWMPHAV7ZR5UWRI2K,1225,1
2014-10-08,2016-11-13,2011-03-16,AZVFFLD3MNFE4HVXOZW78JR886DBCNM9,1,1
2017-03-27,2012-06-04,2021-01-05,KLSMSS6DPUPTW47Q1O8SR9JE3BQM6UNB,926,1
2017-10-11,2015-03-21,2020-07-03,5SB0KD71VSYO52MLJ2F5R1ZE9D9J61Q8,259,1
2022-04-10,2015-11-03,2022-03-10,AYEX1F6CP005C8QKB56LS78UCIWY7QS8,1245,1
2021-06-11,2020-01-20,2014-08-22,8VJ8TRVKOBD1AQECWSI5GO9IKPC5LI2K,1640,1
2012-05-01,2015-11-18,2022-02-01,5AUSBBL09R7APIBMZGQIPBGFKPS1KLGB,749,1
2011-05-10,2015-07-22,2019-02-13,4FTGH0NC53OVDRYD7H2ZRK1H2CGS1VUA,1958,1
2017-08-22,2020-07-19,2017-05-13,A8M21NCJ5251H53OXQFLGNDEBSTWN4M4,949,1
2011-12-16,2016-04-19,2012-02-19,UG0S89K8XQVM3MTD8TNB42YIZV8NSMZI,885,1
2015-10-04,2015-04-25,2019-08-22,YF9C6HE729FNUUCK4DPQES9E65EGPL0U,162,1
2010-05-10,2022-03-01,2014-12-10,E0UAVRR7HCGELLLCGA4LMXJB4I3HSRH0,1614,1
2012-09-12,2020-02-11,2014-02-10,II5PAJ4OESUFBXIHBU75F62E15TU5V8E,1315,1
2020-02-17,2016-06-05,2019-11-15,L3GZ8KPOJLTXW3R7GN3V96461J1CHFUD,1296,1
2014-09-24,2014-07-07,2021-01-03,01TSMZIBGBU72M1SI3DFSRFC53LER61W,14,1
2012-01-25,2021-11-27,2013-02-01,XT8XOSF8MNFEM2KTRVP7047GJYUYWF0R,1558,1
2011-11-23,2020-06-05,2015-04-26,WIC7INAGID7ODSSG3G9QGY1F4696L1LB,1428,1
2015-10-22,2015-06-13,2019-05-14,QADVRVLUZI7K3J3U7VR2FJLLBP4LXFKL,495,1
2020-05-27,2014-02-16,2018-08-11,FS2PBX71QGR0V8OKDTOZYJFI35DPTYAE,1752,1
2013-09-10,2017-04-07,2018-07-06,S6TI00L9H3KOSSWCV3ENUEOKHGU5876R,1148,1
2013-05-28,2021-04-18,2017-01-19,JF4706ZH1HSM3TM6YJ9FRHD5Y31N8JS6,689,1
2016-03-05,2012-11-16,2010-06-14,KJ6AQ1QANIY6FF3WCEF6ULE2UPTMTKP0,114,1
2012-10-04,2021-03-03,2014-03-07,9IMHIG25HH9CFA76QOND46NOFEOA3GDC,1771,1
2020-06-03,2010-09-22,2021-02-17,3VPKIO5DSKZP9S0J5K1ZOKZH0M0A01HC,1368,1
2014-04-13,2020-12-16,2013-01-14,8HTGAPD77VQUZODBH068MP25SCY51XV1,575,1
2018-03-25,2021-06-19,2011-06-02,CQMOPPK3S1XC08J0SD7RW8CNDTU6EG8T,1519,1
2019-12-22,2017-07-04,2014-05-24,NE0T9YDGHO7TIH36MZF2X5H10NQD6VKI,1941,1
2016-09-10,2010-10-02,2014-03-03,6LHP4HVSXIGLA1B7HR6Z6B3R8RYBD75Q,1061,1
2022-03-08,2014-12-10,2012-12-01,QLLW808331B1JIA1ET3DJ9XLRLRWV50M,107,1
2015-04-21,2014-04-04,2012-03-02,EKRVQGLQBY1SN79ZJWVN18P7WSFSOXJE,1636,1
2022-09-21,2012-01-19,2011-03-25,DYEC3NI7XUGWDIAVL8AUTW4UG070F23Z,1500,1
2020-08-26,2018-01-09,2018-08-17,56JB6O7VXPWZ8ZNZ53FSPHLR06IKUV6R,1359,1
2016-12-15,2020-02-16,2022-02-04,0C4DIMCBORESOBDGRVMFI021DHJKJXUA,1063,1
2014-09-13,2022-10-25,2012-12-12,U43EEMHQ31N87DLBI91B39IQUNO2WZQT,1315,1
2021-12-26,2021-01-06,2022-08-09,B7FG3EGTC0CMZ114BRSECI8QLV27ZSGC,19,1
2016-04-10,2012-06-22,2022-12-09,FU6FZF81FP6N6WQK9LC10HBR9W00MLIC,1235,1
2016-05-14,2015-08-15,2013-09-26,BPO7CDCWA00LVEWD1LUTS8J0WSBX8IOQ,1493,1
2012-09-03,2016-08-04,2014-02-06,4MLXRYXJ5KL2CILAG6PI62S4EBZJ0AXW,1774,1
2016-11-19,2015-06-15,2021-07-01,MU4BQ8TEU42JHD5Y6HXSWYSWGNPRQZFY,331,1
2019-07-24,2017-04-06,2012-12-20,V4TCVSC4S39502ZSOFN07A6FDH8Y6HMN,917,1
2021-04-17,2019-02-16,2017-04-23,8NVAZG6C2D6SIVAI1JLLC51IMEBTEVP3,1807,1
2016-08-12,2019-12-01,2019-11-13,V6PAE398KN8MN758BK5HTODR2I8MSH0I,489,1
2013-10-03,2018-09-27,2022-05-09,C2MR3M5RIJPXDRU3MZOS3GJUNTN3Y35N,948,1
2014-03-07,2022-02-03,2013-02-07,IRK83369OC8LHGO2EFR8K29ZOOTJO2B6,442,1
2012-06-12,2020-07-20,2014-12-11,XAJCD4FBLVHPHI1JYY8NW5XNEPRVVS5S,1710,1
2017-10-08,2019-02-26,2020-08-16,RP8PIP2UHZXXBVGGKLMV9KPXPHTF4F65,1115,1
2012-04-22,2018-08-06,2011-01-09,N4ZJ5RYNRL42QJP8O6L9JMOSORZ2JHAP,1560,1
2013-09-23,2014-06-26,2016-09-06,G79XU7GRRAIBPT4VZWAZ9Q7QMBMA9A2M,138,1
2012-06-08,2017-08-11,2022-10-09,G7GKFOWNOLRF48CEHAXJXLU545VZYZ84,1717,1
2015-04-17,2012-11-07,2017-06-01,6737KM9XFWOJ84PFL2XLDYRONHTM5ROE,1007,1
2022-07-01,2010-04-03,2021-08-27,KV9581U2DO6XDL41E178GHASGOVBSX12,1084,1
2017-07-13,2010-12-23,2013-02-22,L282IB02NLU3P65POIT7VA4P3PB8R9N3,649,1
2016-08-04,2022-09-26,2020-02-23,Y6O1U3KSN3D8HYC0YICEJUULFKYKRT8G,355,1
2012-08-17,2012-03-16,2017-10-12,QQW1CT6IUG8UNEEIUE7DSQOSL6275OTI,1417,1
2010-03-28,2016-02-06,2019-08-07,OIKQBZF1U4S74W94IK5JKH4CCE3NEAQ8,1084,1
2016-10-09,2010-12-19,2015-01-14,OYLVJY1U7QEXLM7F8LJ3WZFO5XO01V13,944,1
2012-11-07,2018-03-25,2021-05-02,WNUPVR05Z2M97TZ1WFQ75ZKEP4T2TKV7,663,1
2012-02-09,2017-04-21,2016-02-05,2SIR8NY773NFXHR7XR2F434AI4HYV6MB,1751,1
2017-07-19,2018-01-16,2021-09-02,ZP0QFUULZ02V4JTWICXKIN1RRE5JZ5FD,276,1
2015-10-02,2021-12-03,2010-05-04,M5A4ES4TZKYF9UM885YCS5K8VZCG0WS0,1511,1
2020-02-16,2013-12-02,2019-08-11,D84VMI7YZ347YH756U9U9FX7TWK8HH3Q,954,1
2020-04-12,2017-03-04,2011-11-06,TV05RLMDVES0CZARTK3QRZ20XXV26NON,302,1
2014-12-04,2013-06-09,2010-01-20,D0KMQZEUCENX2I39ZB5BO88WPBPMDA2G,470,1
2013-10-11,2015-07-13,2020-02-21,XDJMJLWCJQTHPS74O0EGLGVRKQOPRADC,686,1
2019-04-09,2011-12-14,2019-10-28,26WCJSAOZ1T3K115L0IVHTA3A3W5ET1N,1009,1
2011-09-21,2012-01-15,2011-08-07,N3BODDP9BQZTDM795NDZTFKU0PRD8DOC,1957,1
2021-07-04,2013-10-12,2021-02-04,BAC77WYVDCJR6F1D8EP0UDHUYO0H52SV,790,1
2022-06-08,2022-12-10,2014-02-06,0HMIW6KMQ5Z28OEOLOFV15V18RSZXZQB,1755,1
2018-06-07,2014-04-13,2017-07-28,ZIXZ2KM60LUA08OZTLNBAFHZV06UEO0V,1991,1
2020-02-03,2012-11-03,2015-11-25,K7I1LPV1PJA15JG2GMFJJNE0V2XFPS8A,1311,1
2017-07-04,2010-06-24,2011-02-04,49VXT7Q8YDD599E3YSQC7EHO3J1ZGL7E,1461,1
